title,abstract,SourceUrl,files
First Woman Olympian - Teng Pei Wah,"Teng Pei Wah (or Tang Pui Wah) is Singapore's first woman Olympian. At the age of 19, she represented Singapore at the Helsinki Olympic Games in 1952. She competed in the 80-metres hurdles, in which she had been the undisputed Malayan champion for four consecutive years. She also won a bronze medal at the Asian Games in Manila in 1956…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0091,[]
Law Professor and Human Rights Champion - Alice Tay Erh Soon,"Alice Tay Erh Soon left Singapore when she was twenty-seven and settled in Australia, where she became a Law Professor and a champion of human rights. In her lifetime, she was showered with many honorific epithets, including that of ""an absolute dynamo, huge intellect, not afraid to go into battle and ",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0089,[]
The Speaker Speaks Out - Abdullah Tarmugi,"Abdullah Tarmugi was a Shakespearean actor when he was a student. As a journalist, government minister and Speaker of Parliament, he has had his fair share of real life drama…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0088,[]
Poker King of Europe - Willie Tann Boon Guan,"Willie Tann Boon Guan did not walk the conventional and well trodden paths of life. He studied Law, but became a professional gambler instead. In his 45 years of playing poker, he has seen the game evolve from being played in seedy basements and smoky halls to more salubrious surroundings and prestigious venues. He is the 2005 winner of the coveted World Series of Poker 18-Carat Gold Bracelet. He gives lessons to millionaires and celebrities…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0087,[]
Conclusion,Please refer to full text.,https://www.worldscientific.com/doi/abs/10.1142/9789812791399_0009,[]
INTRODUCTION TO SYNCHROTRON RADIATION APPLICATIONS,"Synchrotron radiation as a tool for materials and process characterization and modification has a huge range of applications covering many disciplines from chemistry to engineering, environmental science, life sciences, materials science, and to physics. Within the limited scope of this book only a few very common applications are presented.",https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0023,[]
PROTON THERAPY: ACCELERATOR ASPECTS AND PROCEDURES,Based on advanced accelerator technology proton therapy (PT) is going to become a powerful tool in cancer treatment. We describe a PT equipment based on a superconducting 250 MeV proton cyclotron. Superconductivity is used to provide advantageous design options for the essential components within the cyclotron. The main subsystems of the accelerator equipment from the proton source to the patient rooms with some so-called gantries are described as well as the principles of scanning the beam over a maximum field size.,https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0022,[]
HIGH GAIN FREE ELECTRON LASERS,"We describe the basic principle of the high gain free electron lasers (FEL) and the Self Amplified Spontaneous Emission (SASE). We discuss several deferent schemes of seeded single pass FEL to improve the temporal coherence. We also discuss the advantages and limitations of these schemes. We report the High Gain Harmonic Generation (HGHG) experiment in the infrared region, and recent DUVFEL experiment using HGHG method at the BNL.",https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0021,[]
MEDICAL AND INDUSTRIAL APPLICATIONS OF ELECTRON ACCELERATORS,No abstract received.,https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0020,[]
INSERTION DEVICES: WIGGLERS AND UNDULATORS,"The main features of the magnet design and performance of insertion devices will be presented. The material includes synchrotron radiation features such as the radiation power and photon flux, magnet design concepts, shimming techniques, and performance optimization. The characteristics of various insertion devices will be discussed. Field measurement methods and systems are also discussed here.",https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0019,[]
RFQ DESIGN AND PERFORMANCE,"In the area of ion accelerators with low energy, the RFQ linear accelerator becomes more and more important. It combines the advantages of a strong beam current with an accelerating energy in the MeV range which cannot be met by the popular Van de Graaff or Cockcroft-Walton accelerators simultaneously. Further, it also has a small size and a high efficiency, and it is convenient to use. Therefore, it developed very quickly and is used in many fields. In this lecture, its principle, beam dynamics, resonator cavity, development, and applications are described concisely.",https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0018,[]
VACUUM SYSTEM,No abstract received.,https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0017,[]
RF SYSTEMS FOR LIGHT SOURCE STORAGE RINGS,"The RF system is one of the sophisticated components in light source storage rings. Its extensive contents cover a broad range of physical and technical topics. This lecture does not intend to give an exhaustive introduction to all aspects of the RF system, but focuses on its basics, including RF acceleration, cavity fundamentals, steady beam loading effects, key components of RF systems, and harmonic RF systems. The transient beam loading, cavity higher order modes issues, and the corresponding coupled bunch instabilities are not discussed in this lecture.",https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0016,[]
EMITTANCE AND COOLING,We start with the motion of a system of particles for which:,https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0015,[]
"ACCELERATOR MAGNETS: DIPOLE, QUADRUPOLE AND SEXTUPOLE","The main characteristics of the magnet design and performance of lattice magnets including dipole, quadrupole, and sextupole magnets, will be presented. The design and construction constraints of the conventional, steel iron yoke, and the direct-current magnets are also discussed. The equations of the ideal pole shapes of the dipole, quadrupole, and sextupole, are used to design the magnets. Several two- or three-dimensional calculation codes are introduced to simulate the magnets. Moreover, a brief description of the injection magnets is also presented. Finally, field measurement and mapping methods are introduced and the results from field measurements by means of a Hall probe are discussed.",https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0014,[]
DESIGNING SUPERCONDUCTING CAVITIES FOR ACCELERATORS,"Rapid advances in the performance of superconducting cavities have made RF superconductivity a key technology for accelerators that fulfill a variety of physics needs: high energy particle physics, nuclear physics, neutron spallation sources, and free electron lasers. New applications are forthcoming for frontier high energy physics accelerators, radioactive beams for nuclear astrophysics, next generation light sources, intense proton accelerators for neutron, neutrino and muon sources.",https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0013,[]
COLLECTIVE BEAM EFFECTS IN STORAGE RINGS,"Collective beam effects are very important phenomena which may cause beam instabilities and limit the beam performance in storage rings at higher beam currents. These effects have been studied analytically, experimentally, and by computer simulation. In this lecture, the wake field and impedance, the transverse and longitudinal beam instabilities, the single bunch and multi bunch effects, as well as the tune shift and bunch lengthening are treated. Moreover, the macro particle model, the perturbation formalism, and Landau damping are introduced. The discussion is focused on storage rings.",https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0012,[]
RF ELECTRON LINAC AND MICROTRON,"In this lecture note, the RF Electron Linac and the Microtron are introduced including the principles of acceleration, their basic features, main structures, design considerations and their various applications.",https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0011,[]
SYNCHROTRON RADIATION,"As early as 1900, immediately after the pioneer formulation by Liénard and Wiechert of the retarded potentials of a point charge (electron), calculations of the characteristics of the radiation from an accelerated electron or electron beam have been performed. But it was not until 1947 when John Blewett actually observed the synchrotron radiation from the beam in the 70-MeV General Electric electron synchrotron, the phenomenon was accepted as physical reality instead of some interesting mathematical deduction. It was soon recognized that the synchrotron radiation provides an extremely brilliant photon beam over a very broad frequency range from infrared to hard x-ray, and hence makes an ideal tool for use in extranuclear research. By the end of the twentieth century there were dozens of electron storage rings operated around the world at energies from a few hundred MeV to 8 GeV for experiments. Here we will study first the properties of the synchrotron radiation and then the effects of the emission of synchrotron radiation on the electron beam.",https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0008,[]
PHOTOINJECTORS,"Photoinjectors, or laser photocathode RF guns, are electron sources of exceptional high brightness. High brightness electron pulses are critical for certain applications such as free-electron lasers. In this article I review a bit of the development of the photoinjectors, critical issues in the physics of these devices and technological aspects.",https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0007,[]
LONGITUDINAL BEAM DYNAMICS—ENERGY OSCILLATION IN AN ELECTRON STORAGE RING,"This lecture discusses longitudinal motion of particles in an electron storage ring. It includes the phase motion equation, small energy oscillation, large energy oscillation, and finally derives the formula of energy aperture. The phase diagram for large energy oscillation (bucket) is also given here.",https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0006,[]
TRANSVERSE BEAM DYNAMICS: DYNAMIC APERTURE,No abstract received.,https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0005,[]
TRANSVERSE BEAM DYNAMICS: CLOSED ORBIT CORRECTION AND INJECTION,"Closed orbit distortion resulting from magnetic field imperfections and misalignment of magnets is an important issue in the design of the accelerators. The closed orbit needs to be optimized and corrected during the commissioning stage and routine operations. The calculations of the orbit distortions due to errors are described. Several closed orbit correction methods are discussed. Orbit stability control in real time is of paramount importance in modern light source machines as well as in advanced colliders. The control algorithm is demonstrated. Beam orbit manipulation to form local bumps for injection, extraction, and various purposes are given. Finally, several injection schemes and extraction methods are introduced.",https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0004,[]
TRANSVERSE BEAM DYNAMICS: LINEAR OPTICS,"The transverse motion of charged particles in a synchrotron facility is our main subject, along with descriptions of basic magnets, solutions of Hill’s equation, Liouville’s theorem, elementary Hamiltonian treatment, etc. Errors from magnets, energy deviations are discussed together with their effects on beam dynamics. Transverse linear coupling is treated with the example of BEPC storage ring. Methods of measuring the basic lattice parameters are briefly introduced.",https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0003,[]
A GUIDED SURVEY OF SYNCHROTRON RADIATION SOURCES,"Synchrotron radiation sources arguably enable today’s most multidisciplinary large research facilities because of the wide spectral range, the flux and the brilliance of their radiation. They have undergone, during the past three decades, an impressive evolution with regard to their number worldwide, now being about 70, their performance in terms of quality of photon beams, and the scope of the applications of the integral facility. Their continued development will lead to X-ray Free Electron Lasers that will open up to synchrotron radiation completely new regimes of brilliance, time resolution, and coherence in the foreseeable future.",https://www.worldscientific.com/doi/abs/10.1142/9789812702807_0002,[]
Defining a New Software Metric To Estimate Generalization Using the Metrics Apprentice,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812791399_0008,[]
Analysis: The Relationship of Software Metrics to Bloat,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812791399_0007,[]
Data Collection and Analysis,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812791399_0006,[]
An Example Problem for Automatic Programming: Solving the Noisy Sine Problem with Discipulus,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812791399_0005,[]
The Metrics Apprentice: Using Cultural Algorithms to Formulate Quality Metrics for Software Systems,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812791399_0004,[]
The Genetic Programming Element Agents,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812791399_0003,[]
SWEEP: A System for the Software Engineering of Evolving Programs,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812791399_0002,[]
Introduction,Please refer to full text.,https://www.worldscientific.com/doi/abs/10.1142/9789812791399_0001,[]
FRONT MATTER,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812791399_fmatter,[]
PWD Director-General - Tan Swan Beng,"Tan Swan Beng was an engineer with a strong passion for engineering excellence and innovation. He was a champion of technology. He was undoubtedly an engineer of great distinction who reached the pinnacle of his profession as Director-General of the Public Works Department. His lifelong work encompassed his considerable contribution to the construction industry, academia and civil aviation…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0086,[]
Impacting Lives Beyond the Wheelchair - William Tan Kian Meng,"He nearly had to live his life encased in an iron lung. He spent his childhood years crawling around. Called a 'crippled' boy, he was regarded good enough for a life in a sheltered workshop making handicrafts…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0084,[]
Water Polo Gold Medallist - Tan Hwee Hock,"Tan Hwee Hock can be included in the select company of famous sportsmen who have won gold medals at international sports events. He achieved this remarkable feat when he represented Singapore in water polo at the 1954 Asian Games in the Philippines. He has devoted 55 years of his life to swimming and water polo as a national champion, lecturer, Physical Education specialist, administrator and technical adviser. A modest role model, he has coached and inspired many of our aquatic sportsmen, who have won national and international honours…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0082,[]
Fastest Man Wins - Tan Eng Yoon,"Tan Eng Yoon was the fastest man in Singapore in the 1950s. He represented Singapore in the Olympic Games in Melbourne in 1956. He coached the post-War generation of national and international athletes. In a lifetime dedicated to athletics, he was a pioneer blazing the way as an Olympian, teacher, coach, author and administrator…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0081,[]
Scholar and Olympian - Tan Eng Liang,"Tan Eng Liang is Singapore's first Rhodes Scholar. While still in school, he represented Singapore in water polo at the 1956 Olympic Games in Melbourne. An outstanding sportsman all his life, he was the 'Supremo of Sports'. He was also a Corporate Chairman and a former Minister of State…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0080,[]
Taking the Nation's Pulse - Tan Cheng Bock,"Tan Cheng Bock has been the most prominent government backbencher for the past 25 years. He is highly regarded by Members of Parliament for his forthright views, sincerity and humility. Speaking without fear or favour, he has occasionally incurred the wrath of ministers. In his dual role as doctor and politician, he is eminently qualified to feel the pulse of Singaporeans…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0078,[]
The Play's the Thing - Leaena Tambyah,Leaena Tambyah ,https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0077,[]
Queen's Scholar - Song Ong Siang,"Song Ong Siang (extreme right in photo) was a pioneer in many areas of his endeavours. He was a Queen's Scholar, lawyer, legislator, author and community leader. Born in 1889, Song was one of the most prominent and respected members of the Chinese community. He was the best known Rafflesian of his time…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0075,[]
The Methodist Bishop - Robert Solomon,"Robert Solomon did not pursue his medical profession. Instead, he opted for his vocation as a priest. As the Methodist Bishop, he looks after his flock of 30,000. He also has a doctorate in Pastoral Theology…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0074,[]
Father of Amateur Football - Soh Ghee Soon,"Soh Ghee Soon was the longest serving President of the Singapore Amateur Football Association in the 1950s. They were the golden years of Singapore football and under his dynamic leadership, Singapore remained the Malaya Cup champion for three years. He was also the founding Vice-President of the Asian Football Confederation. He had a distinguished record in community service and was both a City Councillor as well as an elected member of the Legislative Assembly…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0073,[]
The Monk Who Came in from the Cold - Shi Ming Yi,"Ming Yi was born in 1962 and was twentyeight when he became the abbot of the Foo Hai Ch'an Monastery in Geylang East in 1990. He was previously attached to a small temple in Mountbatten Road. The old temple was a small two-storey building and in need of much repair. It was then that he had his bold vision. Instead of repairing it, he dreamt of building a new one and making it an open sanctuary for meditation and contemplation. He envisaged a Tang-style temple complex, like those in Japan. He realised that there was a growing number of people, especially the young, who were interested in Buddhism…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0071,[]
Father of Obstetrics and Gynaecology - Benjamin Henry Sheares,"Benjamin Henry Sheares is affectionately regarded as the father of Obstetrics and Gynaecology in Singapore. He was undoubtedly one of the most illustrious graduates of the King Edward VII College of Medicine, who pioneered a procedure which is named after him. He was made Singapore's second President, in recognition of his distinguished service…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0070,[]
Pioneering Stage Actress - Rosie Seow,"Rosie Seow was a pioneering stage actress in the 1950s, when Singapore's English language theatre was in its infancy. The drama world was then dominated by the British expatriate community. In the 1950s and 60s, she acted under her stage name of 'Kheng Lim'…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0069,[]
Television Personality - V. Sadasivan,"Viswa Sadasivan was a very familiar face on Singapore television for many years. He anchored and presented programmes, such as ",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0068,[]
International Art Historian - T. Kanaga Sabapathy,"T. Kanaga Sabapathy is one of the most respected and highly regarded art historians in Southeast Asia. As a historian, curator, critic and adviser he has influenced artistic opinion and shaped knowledge of visual art for over 30 years. He is in his element when he extols the beauty and splendour of Angkor Wat and Borobodur to rapt audiences. His love for antiquity belies his prowess as a rugged sportsman when he was a young man. Kanaga was a national schoolboy champion miler. He also represented Singapore in hockey…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0067,[]
Mr Mayor - Zainul Abidin Rasheed,"Zainul Abidin Rasheed is a Mayor with the common touch. His North East Community Development Council handles the collective responsibility of looking after 700,000 people. A highly respected leader in the Malay community, he passionately believes in a multiracial Singapore. In his varied career as a trade unionist, journalist, community leader and politician, he is constantly reminded of the experiences and lessons he had learned as a schoolboy. They became invaluable preparation for his adult life…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0066,[]
Author of National Pledge - S. Rajaratnam,"Sinnathamby Rajaratnam is one of the founding fathers of an independent Singapore. His life was devoted to building Singapore into a multiracial nation, uniting people of diverse ethnicities and cultures…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0065,[]
Deadly Striker - Quah Kim Song,"Quah Kim Song represented Singapore in football when he was only a schoolboy at the age of 17. His greatest triumph came in 1977 when he scored the winning goal against Penang, which enabled Singapore to win the Malaysia Cup after a 13-year drought. His deadly strike made him a national icon to thousands of his adoring fans, who had almost given up any hope of Singapore ever winning the Malaysia Cup again…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0064,[]
The Lady is a Judge - Judith Prakash,"Judith Evelyn Jyothi Prakash belongs to the new generation of woman lawyers who have risen to the top of their profession. Now, a High Court Judge, she still recalls her schooldays when she used to dance the rock 'n' roll…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0062,[]
Enigmatic Academic and Diplomat - Pang Eng Fong,"Pang Eng Fong is an academic and a diplomat with a difference. As someone who performs both his tasks very seriously, he also has his funny side. As an academic, he challenges his students to reach their limits. As an Ambassador, he is never seen without his haversack. Thus, he is both a contrarian and a conformist rolled into one, who is not afraid to do the unusual or take the unconventional route…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0060,[]
World Bank Specialist - Indra Padmanathan,"Indra Padmanathan was the first Malaysian medical doctor to serve as a Public Health specialist with the World Bank. She achieved this prestigious international recognition for her pioneering work in Public Health Medicine in Malaysia and Sri Lanka. Her training manual in Health Systems research is extensively used worldwide, while her World Bank publication on how to make childbearing safer is internationally acclaimed…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0059,[]
Pioneer of Pantai Valley - Mohamed Taib bin Osman,"Mohamed Taib bin Osman was the second Malaysian Vice-Chancellor of the University of Malaya in Pantai Valley, which was founded in 1961. The university had only four faculties — Arts, Science, Engineering and Agriculture — and was inadequately equipped to meet the developmental needs of a newly independent nation. Taib Osman joined it at its birth and witnessed its transformation into a national university producing competent and skilled graduates in various fields of endeavour. He retired as its Vice-Chancellor after 34 years of distinguished academic service. He created a precedent by promoting 30 academics to professors in order to avert a brain drain into the private sector. He was directly responsible for the establishment of the Faculty of Computer Science and Technology as well as the Academy of Islamic Studies and Malay Studies…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0058,[]
A True Blue Rafflesian - Mae Noleen Oehlers,"Mae Noleen Oehlers holds the honour of being the first Singaporean to head Raffles Girls' School, a post previously reserved for British expatriates. She was the only woman to hold a super-scale post in the teaching service. In her 29 years of association with her ",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0057,[]
Mr Speaker - George Oehlers,"G. E. N. Oehlers, or 'Geno' as he was popularly known to his friends, was a hockey legend. He also presided over the Singapore Legislative Assembly and the Industrial Court in Malaysia. With his stature and height, he strode like a Colossus among the Eurasian community…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0056,[]
A Persian in Malacca Street - Mohamed Javad Namazie,"Mohamed Javad Namazie was a Persian who originally practised law in Malacca Street. A Legislative Councillor, he was a pioneer in participatory politics in colonial Singapore. He had a distinguished record of public and community service, and was a highly respected leader of the Muslim Community. A gentleman and a gentle man, he never compromised on his principles…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0054,[]
Pioneer in Preventive Medicine - Ernest Steven Monteiro,"Ernest Steven Monteiro was a pioneer in Preventive Medicine. He led the fight against poliomyelitis and beriberi in the 1950s, a period when Sigapore was plagued by many diseases…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0053,[]
NCAR Astrophysicist - Low Boon Chye,"Low Boon Chye is the Senior Scientist and Director of the National Centre for Atmospheric Research (NCAR) High Altitude Observatory at Boulder in Colorado, USA. He belongs to the select company of research scientists who specialise in studying the atmosphere and the sun. As a young man, he had to decide whether to be a shipbuilder or a space scientist…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0051,[]
From Clerk to Chief Minister - Lim Yew Hock,"Lim Yew Hock was not born great. By his own admission, he did not achieve greatness. When he became Singapore's second Chief Minister, he had greatness thrust upon him…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0050,[]
First Woman Permanent Secretary - Lim Soo Hoon,"Lim Soo Hoon has the unique distinction of being Singapore's first woman Permanent Secretary. After 18 years in the administrative service, she has reached the top of her career and is a role model for women who aspire to succeed in the public service…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0049,[]
Descending the Ivory Tower - Lim Pin,"Lim Pin ran a campus of 1,600 lecturers and 30,000 undergraduates. He is the first to be conferred the title of University Professor by the NUS for his visionary academic leadership…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0048,[]
An Extraordinary Soldier - Lim Neo Chian,"During his career, Lim Neo Chian has worn many hats, distinguishing himself in the army, industry and tourism. He was Chief of Army holding the exalted rank of Major-General. As Chief Executive and Chairman of the Jurong Town Corporation, he was a key mover in the development of the wafer fabrication parks and the establishment of Jurong Island as a worldclass chemical hub. Now, as Deputy Chairman and Chief Executive of the Singapore Tourism Board, he is charged with the responsibility of developing Singapore's tourism sector into a key economic driver for Singapore…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0047,[]
Of Medicine and Chess - Lim Kok Ann,"The name of Lim Kok Ann is synonymous with the game of chess in Singapore. In his lifetime, he had coached and inspired many National Grand Masters. As they grappled with him across the chessboard, his protégés would have known that their mentor was a Queen's Scholar and a Professor of Virology. They were soon put at ease by the unassuming ways and infectious sense of humour of the bespectacled professor…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0046,[]
"Have Wings, Will Fly - Lim Kim Choon","Lim Kim Choon is the Chief of the Republic of Singapore Air Force with the rank of Major-General. He is a qualified F16 and A4 fighter pilot who has held many top appointments in the RSAF. In his distinguished 24-year career, he served as Head of Air Intelligence Department, as well as Head of Air Operations Department. He was also the Commander of Tengah Air Base and Chief of Air Staff. He became Chief of Air Force in 2001 at the age of 44…",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0045,[]
The Girl Who Guides - Lim Hsiu Mei,"Lim Hsiu Mei reached the pinnacle of her career after 37 years of distinguished service in the elite Administrative Service of Singapore. She has played an invaluable guiding role in the Girl Guides movement, her ",https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0044,[]
