title,abstract,SourceUrl,files
"
            Talking computational shop in the Penumbra of the Alhambra
                ",,https://aip.scitation.org/doi/abs/10.1063/1.168749,[]
"
            Perturbation approach to the Hill equation with a slowly varying parameter with application to the inflationary cosmology
                ","We develop a general perturbative approach to solving the Hill equation with a slowly varying parameter based on the Floquet theory and asymptotic expansions in the vicinity of the exact solutions with a “frozen” parameter. Equations of this type describe parametric resonance in a wide class of physical systems being under the influence of slowly varying factors. In particular, such equations describe the parametric instability of the fluctuations of the inflaton scalar field oscillating near a minimum of the effective potential in an expanding universe. We give a general procedure for constructing asymptotic solutions of the Hill equation and write out explicit formulas of the zero-order and first-order approximations. As an example, we consider the ",https://aip.scitation.org/doi/abs/10.1063/1.5052341,[]
"
            Solitary states in multiplex networks owing to competing interactions
                ","Recent researches in network science demonstrate the coexistence of different types of interactions among the individuals within the same system. A wide range of situations appear in ecological and neuronal systems that incorporate positive and negative interactions. Also, there are numerous examples of systems that are best represented by the multiplex configuration. The present article investigates a possible scenario for the emergence of a newly observed remarkable phenomenon named as ",https://aip.scitation.org/doi/abs/10.1063/1.5061819,[]
"
            ","This paper presents micro-particle tracking velocimetry measurements over cultured bovine aortic endothelial cell monolayers in microchannels. The objective was to quantify fluid forces and cell morphology at the sub-cellular scale for monolayers subjected to steady shear rates of 5, 10, and 20 dyn/cm",https://aip.scitation.org/doi/abs/10.1063/1.5028122,[]
"
            Probing tumor microtissue formation and epithelial-mesenchymal transition on a well-mesh microchip
                ","Three-dimensional cultures of tumor microtissues and biomimetic simulation of tumor microenvironments are of great significance in the study of tumorigenesis and development processes. In this study, a well-mesh microchip was developed to realize the formation and culture of tumor microtissues ",https://aip.scitation.org/doi/abs/10.1063/1.5064838,[]
"
            3D printed microfluidic viscometer based on the co-flowing stream
                ","Considering the role of viscosity in the dynamics of physical, chemical, and biological systems, accurate measurement of viscosity is essential. Although many conventional viscometers have been widely used, these conventional viscometers suffer from some drawbacks. In this study, a three-dimensional (3D) printed microfluidic viscometer was proposed based on the estimation of the pressure between two fluids to easily measure viscosity with small samples. The 3D printed microfluidic viscometer can be fabricated through amine-epoxy bonding on 3D printed blocks. By separately delivering samples and reference fluids into two inlets, an interfacial line could be induced. Based on the relation between the pressure ratio and the width of the reference flow, the viscosity (",https://aip.scitation.org/doi/abs/10.1063/1.5063425,[]
"
            The impact of interior dielectric constant and entropic change on HIV-1 complex binding free energy prediction
                ","At present, the calculated binding free energy obtained using the molecular mechanics/Poisson-Boltzmann (Generalized-Born) surface area (MM/PB(GB)SA) method is overestimated due to the lack of knowledge of suitable interior dielectric constants in the simulation on the interaction of Human Immunodeficiency Virus (HIV-1) protease systems with inhibitors. Therefore, the impact of different values of the interior dielectric constant and the entropic contribution when using the MM/PB(GB)SA method to calculate the binding free energy was systemically evaluated. Our results show that the use of higher interior dielectric constants (1.4–2.0) can clearly improve the predictive accuracy of the MM/PBSA and MM/GBSA methods, and computational errors are significantly reduced by including the effects of electronic polarization and using a new highly efficient interaction entropy (IE) method to calculate the entropic contribution. The suitable range for the interior dielectric constant is 1.4–1.6 for the MM/PBSA method; within this range, the correlation coefficient fluctuates around 0.84, and the mean absolute error fluctuates around 2 kcal/mol. Similarly, an interior dielectric constant of 1.8–2.0 produces a correlation coefficient of approximately 0.76 when using the MM/GBSA method. In addition, the entropic contribution of each individual residue was further calculated using the IE method to predict hot-spot residues, and the detailed binding mechanisms underlying the interactions of the HIV-1 protease, its inhibitors, and bridging water molecules were investigated. In this study, the use of a higher interior dielectric constant and the IE method can improve the calculation accuracy of the HIV-1 system.",https://aca.scitation.org/doi/abs/10.1063/1.5058172,[]
"
            Dynamics of the photoinduced insulator-to-metal transition in a nickelate film
                ","Material properties can be controlled via strain, pressure, chemical composition, or dimensionality. Nickelates are particularly susceptible due to their strong variations of the electronic and magnetic properties on such external stimuli. Here, we analyze the photoinduced dynamics in a single crystalline NdNiO",https://aca.scitation.org/doi/abs/10.1063/1.5063530,[]
"
            Intermittent plasticity in individual grains: A study using high energy x-ray diffraction
                ","Long-standing evidence suggests that plasticity in metals may proceed in an intermittent fashion. While the documentation of intermittency in plastically deforming materials has been achieved in several experimental settings, efforts to draw connections from dislocation motion and structure development to stress relaxation have been limited, especially in the bulk of deforming polycrystals. This work uses high energy x-ray diffraction measurements to build these links by characterizing plastic deformation events inside individual deforming grains in both the titanium alloy, Ti-7Al, and the magnesium alloy, AZ31. This analysis is performed by combining macroscopic stress relaxation data, complete grain stress states found using far-field high energy diffraction microscopy, and rapid x-ray diffraction spot measurements made using a Mixed-Mode Pixel Array Detector. Changes in the dislocation content within the deforming grains are monitored using the evolution of the full 3-D shapes of the diffraction spot intensity distributions in reciprocal space. The results for the Ti-7Al alloy show the presence of large stress fluctuations in contrast to AZ31, which shows a lesser degree of intermittent plastic flow.",https://aca.scitation.org/doi/abs/10.1063/1.5068756,[]
"
            Biomimetic pulsatile flows through flexible microfluidic conduits
                ",We bring out unique aspects of the pulsatile flow of a blood analog fluid (Xanthan gum solution) in a biomimetic microfluidic channel. Pressure waveforms that mimic biologically consistent pulsations are applied on physiologically relevant cylindrical microchannels fabricated using polydimethylsiloxane. The ,https://aip.scitation.org/doi/abs/10.1063/1.5065901,[]
"
            Beating Darwin-Bragg losses in lab-based ultrafast x-ray experiments
                ",The use of ,https://aca.scitation.org/doi/abs/10.1063/1.4978742,[]
"
            Time-resolved soft X-ray absorption spectroscopy in transmission mode on           liquids at MHz repetition rates
                ","We present a setup combining a liquid flatjet sample delivery and a MHz laser system for           time-resolved soft X-ray absorption measurements of liquid samples at the high brilliance           undulator beamline UE52-SGM at Bessy II yielding unprecedented statistics in this spectral           range. We demonstrate that the efficient detection of transient absorption changes in           transmission mode enables the identification of photoexcited species in dilute samples.           With iron(II)-trisbipyridine in aqueous solution as a benchmark system, we present           absorption measurements at various edges in the soft X-ray regime. In combination with the           wavelength tunability of the laser system, the set-up opens up opportunities to study the           photochemistry of many systems at low concentrations, relevant to materials sciences,           chemistry, and biology.",https://aca.scitation.org/doi/abs/10.1063/1.4993755,[]
"
            Heterodyne x-ray diffuse scattering from coherent phonons
                ","Here, we report Fourier-transform inelastic x-ray scattering measurements of photoexcited           GaAs with embedded ErAs nanoparticles. We observe temporal oscillations in the x-ray           scattering intensity, which we attribute to inelastic scattering from coherent acoustic           phonons. Unlike in thermal equilibrium, where inelastic x-ray scattering is proportional           to the phonon occupation, we show that the scattering is proportional to the phonon           amplitude for coherent states. The wavevectors of the observed phonons extend beyond the           excitation wavevector. The nanoparticles break the discrete translational symmetry of the           lattice, enabling the generation of large wavevector coherent phonons. Elastic scattering           of x-ray photons from the nanoparticles provides a reference for heterodyne mixing,           yielding signals proportional to the phonon amplitude.",https://aca.scitation.org/doi/abs/10.1063/1.4989401,[]
"
            Femtosecond time-resolved X-ray absorption spectroscopy of anatase             TiO",The charge-carrier dynamics of anatase TiO,https://aca.scitation.org/doi/abs/10.1063/1.4989862,[]
"
            Review Article—Dielectrophoresis: Status of the theory, technology, and applications
                ","A review is presented of the present status of the theory, the developed technology and the current applications of ",https://aip.scitation.org/doi/abs/10.1063/1.3456626,[]
"
            Overlimiting current due to electro-diffusive amplification of the second Wien effect at a cation-anion bipolar membrane junction
                ","Numerical simulations are presented for the transient and steady-state response of a model electrodiffusive cell with a bipolar ion-selective membrane under electric current. The model uses a continuum Poisson-Nernst-Planck theory including source terms to account for the catalytic second Wien effect between ionogenic groups in the membranes and resolves the Debye layers at interfaces. The resulting electric field at the membrane junction is increased by as much as four orders of magnitude in comparison to the field external to the membrane. This leads to a significant amplification of the second Wien effect, creating an increased ionic flux due to the catalytic decomposition of water. The effect also induces an exaltation effect wherein the salt ion flux undergoes a concomitant increase as well. The interplay of effects results in a unique over-limiting current mechanism due to concentration polarization internal, rather than external, to the membranes. In addition to the case of two equal but oppositely charged membranes under the standard simplifying assumption of equal ionic diffusivities, two variations on this model are studied. Asymmetric diffusivities, representative of the actual mobility difference in dissociated water ions, and the effect of the membrane charge density ratio were also considered. The latter elucidates an overlimiting current shift mechanism for DNA adsorption on anion-selective membranes proposed by Slouka ",https://aip.scitation.org/doi/abs/10.1063/1.5066195,[]
"
            The microfluidics of the eccrine sweat gland, including biomarker partitioning, transport, and biosensing implications
                ","Non-invasive and accurate access of biomarkers remains a holy grail of the biomedical community. Human eccrine sweat is a surprisingly biomarker-rich fluid which is gaining increasing attention. This is especially true in applications of continuous bio-monitoring where other biofluids prove more challenging, if not impossible. However, much confusion on the topic exists as the microfluidics of the eccrine sweat gland has never been comprehensively presented and models of biomarker partitioning into sweat are either underdeveloped and/or highly scattered across literature. Reported here are microfluidic models for eccrine sweat generation and ",https://aip.scitation.org/doi/abs/10.1063/1.4921039,[]
"
            Two-way detection of image features and immunolabeling of lymphoma cells with one-step microarray analysis
                ","Detecting the number of pathological lymphoma cells and lymphocyte subtypes in blood is helpful for clinical diagnosis and typing of lymphoma. In the current study, cell type is identified by cell morphological features and immunolabeled lymphocyte subtypes. Red blood cells and leukocytes were separated using a microfluidic cell chip based on physical blood cell parameters, and leukocytes were identified using five characteristic parameters: energy variance, entropy variance, moment of inertia variance, color mean, and cell area individually. The number of red blood cells that could come into contact with the leukocyte membrane was ≤2 based on the microfluidic injection flow rate of microfluidic chips. Anti-CD3 and anti-CD19 antibodies were used for immunofluorescence staining of T-lymphocyte and B-lymphocyte surface antigens, respectively. The results suggested that the microfluidic assay could detect lymphocyte surface antigen markers and intact leukocytes. Therefore, we report a one-step microfluidic chip for classifying hematological lymphoma cells based on the physical parameters of cells, which can simultaneously measure the overall morphology of blood cells and immunolabeling of lymphocyte surface antigens in one step, solving the current problem of detecting subtypes of hematological lymphoma cells based on multiple methods and multi-step detection.",https://aip.scitation.org/doi/abs/10.1063/1.5063369,[]
"
            An artificial placenta type microfluidic blood oxygenator with double-sided gas transfer microchannels and its integration as a neonatal lung assist device
                ","Preterm neonates suffering from respiratory distress syndrome require assistive support in the form of mechanical ventilation or extracorporeal membrane oxygenation, which may lead to long-term complications or even death. Here, we describe a high performance artificial placenta type microfluidic oxygenator, termed as a double-sided single oxygenator unit (dsSOU), which combines microwire stainless-steel mesh reinforced gas permeable membranes on both sides of a microchannel network, thereby significantly reducing the diffusional resistance to oxygen uptake as compared to the previous single-sided oxygenator designs. The new oxygenator is designed to be operated in a pumpless manner, perfused solely due to the arterio-venous pressure difference in a neonate and oxygenate blood through exposure directly to ambient atmosphere without any air or oxygen pumping. The best performing dsSOUs showed up to ∼343% improvement in oxygen transfer compared to a single-sided SOU (ssSOU) with the same height. Later, the dsSOUs were optimized and integrated to build a lung assist device (LAD) that could support the oxygenation needs for a 1–2 kg neonate under clinically relevant conditions for the artificial placenta, namely, flow rates ranging from 10 to 60 ml/min and a pressure drop of 10–60 mmHg. The LAD provided an oxygen uptake of 0.78–2.86 ml/min, which corresponded to the increase in oxygen saturation from 57 ± 1% to 93%–100%, under pure oxygen environment. This microfluidic lung assist device combines elegant design with new microfabrication methods to develop a pumpless, microfluidic blood oxygenator that is capable of supporting 30% of the oxygen needs of a pre-term neonate.",https://aip.scitation.org/doi/abs/10.1063/1.5034791,[]
"
            Reconfiguring droplet interface bilayer networks through sacrificial membranes
                ","The droplet interface bilayer platform allows for the fabrication of stimuli-responsive microfluidic materials, using phospholipids as an organic surfactant in water-in-oil mixtures. In this approach, lipid-coated droplets are adhered together in arranged networks, forming lipid bilayer membranes with embedded transporters and establishing selective exchange pathways between neighboring aqueous subcompartments. The resulting material is a biologically inspired droplet-based material that exhibits emergent properties wherein different droplets accomplish different functions, similar to multicellular organisms. These networks have been successfully applied towards biomolecular sensing and energy harvesting applications. However, unlike their source of inspiration, these droplet structures are often static. This limitation not only renders the networks unable to adapt or modify their structure and function after formation but also limits their long term use as passive ionic exchange between neighboring droplet pairs may initiate immediately after the membranes are established. This work addresses this shortcoming by rupturing selected sacrificial membranes within the collections of droplets to rearrange the remaining droplets into new configurations, redirecting the droplet-droplet exchange pathways. This is accomplished through electrical shocks applied between selected droplets. Experimental outcomes are compared to predictions provided by a coupled mechanical-electrical model for the droplet networks, and then advanced configurations are proposed using this model.",https://aip.scitation.org/doi/abs/10.1063/1.5023386,[]
"
            Ultrafast time-resolved extreme ultraviolet (XUV) photoelectron spectroscopy of hole transfer in a Zn/n-GaP Schottky junction
                ","The addition of a metal overlayer to a semiconductor photocatalyst is a frequently used synthetic route to passivate the surface and, via the formation of a Schottky barrier, to enhance catalytic activity of the photocatalyst material. While it is known that Schottky junctions decrease recombination by charge separation, measurements of the depletion region dynamics have remained elusive. Here, we use ultrafast pump-probe transient photoelectron spectroscopy to measure material-specific dynamics of the Zn/n-GaP(100) system. Through photoemission measurements the Schottky barrier height is determined to be 2.1 ± 0.1 eV at 10 monolayers of total Zn deposition. Transient photoemission measurements utilizing a 400 nm pump pulse show that, after excitation, holes are transferred from n-GaP(100) to the Zn overlayer within a few ps, as evidenced by shifts of the Zn 3d and Ga 3d core levels to higher binding energies. Within the timescale of the experiment (130 ps) no carrier recombination is observed in the junction. Furthermore, a long-lived surface photovoltage signal is observed at times >1 ms after photoexcitation. This work further exemplifies the potential of transient extreme ultraviolet photoelectron spectroscopy as a material-specific technique for the study of heterojunctions.",https://aca.scitation.org/doi/abs/10.1063/1.5046776,[]
"
            Reducing deposition of encrustation in ureteric stents by changing the stent architecture: A microfluidic-based investigation
                ","Ureteric stents are clinically deployed to retain ureteral patency in the presence of an obstruction of the ureter lumen. Despite the fact that multiple stent designs have been researched in recent years, encrustation and biofilm-associated infections remain significant complications of ureteral stenting, potentially leading to the functional failure of the stent. It has been suggested that “inactive” side-holes of stents may act as anchoring sites for encrusting crystals, as they are associated with low wall shear stress (WSS) levels. Obstruction of side-holes due to encrustation is particularly detrimental to the function of the stent, since holes provide a path for urine to by-pass the occlusion. Therefore, there is an unmet need to develop novel stents to reduce deposition of encrusting particles at side-holes. In this study, we employed a stent-on-chip microfluidic model of the stented and occluded ureter to investigate the effect of stent architecture on WSS distribution and encrustation over its surface. Variations in the stent geometry encompassed (i) the wall thickness and (ii) the shape of side-holes. Stent thickness was varied in the range 0.3-0.7 mm, while streamlined side-holes of triangular shape were evaluated (with a vertex angle in the range 45°-120°). Reducing the thickness of the stent increased WSS and thus reduced the encrustation rate at side-holes. A further improvement in performance was achieved by using side-holes with a triangular shape; notably, a 45° vertex angle showed superior performance compared to other angles investigated, resulting in a significant increase in WSS within “inactive” side-holes. In conclusion, combining the optimal stent thickness (0.3 mm) and hole vertex angle (45°) resulted in a ∼90% reduction in encrustation rate within side-holes, compared to a standard design. If translated to a full-scale ureteric stent, this optimised architecture has the potential for significantly increasing the stent lifetime while reducing clinical complications.",https://aip.scitation.org/doi/abs/10.1063/1.5059370,[]
"
            Electron energy analysis by phase-space shaping with THz field cycles
                ","Time-resolved electron energy analysis and loss spectroscopy can reveal a wealth of information about material properties and dynamical light-matter interactions. Here, we report an all-optical concept for measuring energy spectra of femtosecond electron pulses with sub-eV resolution. Laser-generated terahertz radiation is used to measure arrival time differences within electron pulses with few-femtosecond precision. Controlled dispersion and subsequent compression of the electron pulses provide almost any desired compromise of energy resolution, signal strength, and time resolution. A proof-of-concept experiment on aluminum reveals an energy resolution of <3.5 eV (rms) at 70-keV after a drift distance of only 0.5 m. Simulations of a two-stage scheme reveal that pre-stretched pulses can be used to achieve <10 meV resolution, independent of the source's initial energy spread and limited only by the achievable THz field strength and measuring time.",https://aca.scitation.org/doi/abs/10.1063/1.5045167,[]
"
            Nanoscale diffractive probing of strain dynamics in ultrafast transmission electron microscopy
                ","The control of optically driven high-frequency strain waves in nanostructured systems is an essential ingredient for the further development of nanophononics. However, broadly applicable experimental means to quantitatively map such structural distortion on their intrinsic ultrafast time and nanometer length scales are still lacking. Here, we introduce ultrafast convergent beam electron diffraction with a nanoscale probe beam for the quantitative retrieval of the time-dependent local deformation gradient tensor. We demonstrate its capabilities by investigating the ultrafast acoustic deformations close to the edge of a single-crystalline graphite membrane. Tracking the structural distortion with a 28-nm/700-fs spatio-temporal resolution, we observe an acoustic membrane breathing mode with spatially modulated amplitude, governed by the optical near field structure at the membrane edge. Furthermore, an in-plane polarized acoustic shock wave is launched at the membrane edge, which triggers secondary acoustic shear waves with a pronounced spatio-temporal dependency. The experimental findings are compared to numerical acoustic wave simulations in the continuous medium limit, highlighting the importance of microscopic dissipation mechanisms and ballistic transport channels.",https://aca.scitation.org/doi/abs/10.1063/1.5009822,[]
[]
"
            High-throughput culture and embedment of spheroid array using droplet contact-based spheroid transfer
                ","Spheroids are one of the most representative models of 3D cell culture, which can be easily formed using conventional hanging drop method. However, medium change and spheroid transferring process are the bottlenecks that reduce the throughput of the entire process in the hanging drop culture. In addition, the embedment of spheroid into hydrogel still depends on the individual pipetting process. To overcome these issues, we present poly(dimethylsiloxane) (PDMS)-based simple devices which can exploit droplet contact-based spheroid transfer using a drop array chip (DAC) having an array of well structures and peripheral rims. When the upper spheroid-containing drops were in contact with the lower liquid drops, the air–liquid interface disappeared at the merged surface and the spheroids settled down due to gravitational force. This method was applied to repetitive medium change and live/dead staining of spheroids cultured with the hanging drop method. To simultaneously embed the spheroids into the corresponding collagen hydrogel drops, a PDMS-based pillar array chip (PAC) was contacted in advance with the spheroid-containing DAC. The contacted PAC then contained the spheroids trapped in small drops of liquid reduced in volume to around 0.5 ",https://aip.scitation.org/doi/abs/10.1063/1.5039965,[]
"
            Microstencil-based spatial immobilization of individual cells for single cell analysis
                ","Cells exhibit biologically heterogeneous phenotypes, particularly in pathogenic states. To study cell behavior at the single cell level, a variety of micropatterning techniques have been proposed that allow the spatial organization of cells with great control over cell volume, morphology, and intercellular interactions. Among these strategies, microstencil patterning has traditionally been eschewed due to fragility of membranes and lack of control over cell configurations within patterns. Here, we present a simple and reproducible strategy to create robust microstencils and achieve consistent and efficient cell patterns requiring less than 4 ",https://aip.scitation.org/doi/abs/10.1063/1.5061922,[]
"
            Ultrafast extreme ultraviolet photoemission without space charge
                ","Time- and Angle-resolved photoelectron spectroscopy from surfaces can be used to record the dynamics of electrons and holes in condensed matter on ultrafast time scales. However, ultrafast photoemission experiments using extreme-ultraviolet (XUV) light have previously been limited by either space-charge effects, low photon flux, or limited tuning range. In this article, we describe XUV photoelectron spectroscopy experiments with up to 5 nA of average sample current using a tunable cavity-enhanced high-harmonic source operating at 88 MHz repetition rate. The source delivers >10",https://aca.scitation.org/doi/abs/10.1063/1.5045578,[]
"
            Time-of-flight electron energy loss spectroscopy by longitudinal phase space manipulation with microwave cavities
                ","The possibility to perform high-resolution time-resolved electron energy loss spectroscopy has the potential to impact a broad range of research fields. Resolving small energy losses with ultrashort electron pulses, however, is an enormous challenge due to the low average brightness of a pulsed beam. In this paper, we propose to use time-of-flight measurements combined with longitudinal phase space manipulation using resonant microwave cavities. This allows for both an accurate detection of energy losses with a high current throughput and efficient monochromation. First, a proof-of-principle experiment is presented, showing that with the incorporation of a compression cavity the flight time resolution can be improved significantly. Then, it is shown through simulations that by adding a cavity-based monochromation technique, a full-width-at-half-maximum energy resolution of 22 meV can be achieved with 3.1 ps pulses at a beam energy of 30 keV with currently available technology. By combining state-of-the-art energy resolutions with a pulsed electron beam, the technique proposed here opens up the way to detecting short-lived excitations within the regime of highly collective physics.",https://aca.scitation.org/doi/abs/10.1063/1.5052217,[]
"
            Conformation-specific detection of calmodulin binding using the unnatural amino acid p-azido-phenylalanine (AzF) as an IR-sensor
                ","Calmodulin (CaM) is a very conserved, ubiquitous, eukaryotic protein that binds four Ca",https://aca.scitation.org/doi/abs/10.1063/1.5053466,[]
"
            Heterogeneity in relaxation rate improves the synchronization of oscillatory neurons in a model of the SCN
                ","The circadian rhythms in mammals, that are regulated by the suprachiasmatic nucleus (SCN) of the brain, have been observed even in the absence of a light-dark cycle. The SCN is composed of about 10 000 autonomous neuronal oscillators, which are heterogenous in many oscillatory properties, including the heterogeneity in relaxation rates. Although the relaxation rate affects the entrainability of the SCN as a whole, not much is known about the reasons why the heterogeneity in relaxation rate exists. In the present study, based on a Poincaré model, we examine whether the heterogeneity in the relaxation rate affects the synchronization of the SCN neuronal oscillators under constant darkness. Both our simulations and theoretical results show that the heterogeneity improves the synchronization. Our findings provide an alternative explanation for the existence of the heterogeneity in the SCN neurons and shed light on the effect of neuronal heterogeneity on the collective behavior of the SCN neurons.",https://aip.scitation.org/doi/abs/10.1063/1.5052299,[]
"
            Anticipation via canards in excitable systems
                ","Neurons can anticipate incoming signals by exploiting a physiological mechanism that is not well understood. This article offers a novel explanation on how a receiver neuron can predict the sender’s dynamics in a unidirectionally-coupled configuration, in which both sender and receiver follow the evolution of a multi-scale excitable system. We present a novel theoretical viewpoint based on a mathematical object, called ",https://aip.scitation.org/doi/abs/10.1063/1.5050018,[]
"
            Attractor reconstruction by machine learning
                ",A machine-learning approach called “reservoir computing” has been used successfully for short-term prediction and attractor reconstruction of chaotic dynamical systems from time series data. We present a theoretical framework that describes conditions under which reservoir computing can create an empirical model capable of skillful short-term forecasts and accurate long-term ergodic behavior. We illustrate this theory through numerical experiments. We also argue that the theory applies to certain other machine learning methods for time series prediction.,https://aip.scitation.org/doi/abs/10.1063/1.5039508,[]
[]
"
            Anatomy of leadership in collective behaviour
                ","Understanding the mechanics behind the coordinated movement of mobile animal groups (collective motion) provides key insights into their biology and ecology, while also yielding algorithms for bio-inspired technologies and autonomous systems. It is becoming increasingly clear that many mobile animal groups are composed of heterogeneous individuals with differential levels and types of influence over group behaviors. The ability to infer this differential influence, or leadership, is critical to understanding group functioning in these collective animal systems. Due to the broad interpretation of leadership, many different measures and mathematical tools are used to describe and infer “leadership,” e.g., position, causality, influence, and information flow. But a key question remains: which, if any, of these concepts actually describes leadership? We argue that instead of asserting a single definition or notion of leadership, the complex interaction rules and dynamics typical of a group imply that leadership itself is not merely a binary classification (leader or follower), but rather, a complex combination of many different components. In this paper, we develop an anatomy of leadership, identify several principal components, and provide a general mathematical framework for discussing leadership. With the intricacies of this taxonomy in mind, we present a set of leadership-oriented toy models that should be used as a proving ground for leadership inference methods going forward. We believe this multifaceted approach to leadership will enable a broader understanding of leadership and its inference from data in mobile animal groups and beyond.",https://aip.scitation.org/doi/abs/10.1063/1.5024395,[]
"
            On the local aspects of distributional chaos
                ","In this paper, the notion of a distributionally chaotic point (connected with focusing of an uncountable distributionally scrambled set and its envelope around this point) is introduced. The theorems dealing with the existence of such points for selfmaps of the closed unit interval and the possibilities of approximation of nonautonomous discrete dynamical systems by systems with i-stable and p-DC1 points are proved.",https://aip.scitation.org/doi/abs/10.1063/1.5046457,[]
