title,abstract,SourceUrl,files
Chapter 2: 2015 Annual Update on Competitiveness Ranking and Simulation Studies for 34 Greater China Economies,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813200128_0002,[]
"Chapter 1: Organisation, Structure and Methodology",The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813200128_0001,[]
FRONT MATTER,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813200128_fmatter,[]
Chapter 4: Growth Slowdown Analysis by Income Thresholds for India’s Sub-National Economies,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813226821_0004,[]
只差一步,,https://www.worldscientific.com/doi/abs/10.1142/9789813226821_0003,[]
Chapter 2: 2016 Annual Update on Competitiveness for 35 Sub-National Economies of India,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813226821_0002,[]
Chapter 1: Introduction,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813226821_0001,[]
FRONT MATTER,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813226821_fmatter,[]
Chapter 35: West Papua,West Papua ranks 27,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0035,[]
Chapter 34: Papua,"For Overall Competitiveness, Papua maintains its 33",https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0034,[]
Chapter 33: North Maluku,North Maluku remains stable at 31,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0033,[]
Chapter 31: West Sulawesi,West Sulawesi drops 12 spots to 30,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0031,[]
Chapter 32: Maluku,Maluku maintains its position at 29,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0032,[]
Chapter 29: South Sulawesi,"With a standardised score of 0.9658, South Sulawesi advances by four positions to 6",https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0029,[]
Chapter 28: North Sulawesi,North Sulawesi ranks 9,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0028,[]
Chapter 27: Gorontalo,"With a standardised score of -0.4473, Gorontalo climbs six spots to 21",https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0027,[]
Chapter 26: Central Sulawesi,Central Sulawesi ranks 14,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0026,[]
Chapter 25: West Kalimantan,West Kalimantan ranks 17,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0025,[]
只差一步,,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0023,[]
Chapter 24: South Kalimantan,South Kalimantan maintains its ranking at 8,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0024,[]
Chapter 22: Central Kalimantan,"For Overall Competitiveness, Central Kalimantan maintains its position at 13",https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0022,[]
只差一步,,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0021,[]
Chapter 20: East Nusa Tenggara,East Nusa Tenggara maintains its 32,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0020,[]
只差一步,,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0019,[]
Chapter 18: West Java,West Java ranks 4,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0018,[]
Chapter 17: East Java,East Java retains its 2,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0017,[]
Chapter 16: DKI Jakarta,"With a standardised score of 3.2008, DKI Jakarta ranks 1",https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0016,[]
Chapter 15: DI Yogyakarta,DI Yogyakarta ranks 10,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0015,[]
Chapter 13: Banten,Banten ranks 11,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0013,[]
Chapter 12: West Sumatra,West Sumatra ranks 23,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0012,[]
Chapter 11: South Sumatra,South Sumatra decreases by five positions to 22,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0011,[]
Chapter 10: Riau Islands,Riau Islands drops five places to 12,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0010,[]
Chapter 9: Riau,"For Overall Competitiveness, Riau climbs one place to 15",https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0009,[]
只差一步,,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0007,[]
Chapter 8: North Sumatra,North Sumatra ranks 24,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0008,[]
Chapter 6: Jambi,Jambi drops 14 places and ranks 28,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0006,[]
Chapter 5: Bengkulu,"For Overall Competitiveness, Bengkulu falls two spots to 25",https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0005,[]
Chapter 4: Bangka Belitung Islands,"For Overall Competitiveness, Bangka Belitung Islands improves by 10 spots to 20",https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0004,[]
Chapter 3: Aceh,Aceh falls by two positions to 26,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0003,[]
Chapter 2: JATIMNOMICs: A Model of Indonesia Incorporated for Free Trade and Inclusive Economic Growth,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0002,[]
只差一步,,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_fmatter,[]
Chapter 1: Overview of 2016 Annual Update on Competitiveness Analysis of Indonesian Provinces,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0001,[]
只差一步,,https://www.worldscientific.com/doi/abs/10.1142/9789813226760_0005,[]
"Chapter 4: Transitional Economies in ASEAN: Reform Progress, Challenges and Policy Options",The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813226760_0004,[]
只差一步,,https://www.worldscientific.com/doi/abs/10.1142/9789813226760_0003,[]
Chapter 2: 2016 Update on Annual Competitiveness Analysis for ASEAN-10,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813226760_0002,[]
Chapter 1: A Sense of Self in an Age of Globalisation and ASEAN’s Respect for Diversity,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813226760_0001,[]
FRONT MATTER,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813226760_fmatter,[]
16: The Singapore Indian Community towards SG100,"The story of Indian Singaporeans in the next 50 years begins on the high note struck 50 years ago. Singapore’s founding fathers envisaged an integral national role for them born of rights and not sufferance. The enshrinement of Tamil as one of the four official languages was a reminder to all Singaporeans that Indians had an acknowledged place in the national scheme of things. To Indians, the message was that they would need to think and behave as Singaporeans first and last. Certainly, the ancestral part of their national identity was an important component of their personal and social consciousness, but ethnicity was not destiny: nationalism was and would be. Fifty years from 1965, Indian Singaporean children enjoy a confidence that is no less than that felt by children from other races, although Indians are Singapore’s second minority. Indeed, one of Singapore’s greatest achievements is that minority status confers protection, but does not invoke insecurity. From the protection of Tamil to the attempt to ensure minority representation in Parliament through the Group Representation Constituencies scheme, being from a minority community has its advantages. This is no small matter given the ways in which minorities elsewhere are sometimes turned into scapegoats for all that goes wrong with the national direction set by a jealous majority. Singapore must preserve this multiracial status quo into the next half-century…",https://www.worldscientific.com/doi/abs/10.1142/9789813140592_0016,[]
15: The History of Parsis in Singapore,"Singapore was a Crown Colony founded by Sir Stamford Raffles in 1819 and was used as a criminal settlement for the Indian convicts. The first Parsi in Singapore unfortunately was a convict by the name of Muncherjee. When he fell seriously ill in 1829, an Armenian, Aristarcus Sarkies, persuaded the Parsis in China to buy a burial place for Zoroastrians/Parsis in Singapore. A plot of land was bought in what is today the most prestigious banking area of Shenton Way from funds raised by Hong Kong Parsi traders. In 1848, more land was bought adjacent to it in order to build a bungalow as a Parsi Lodge for Parsi traders from China to rest and hold Zoroastrian religious ceremonies. In fact, Mr. Cawasji Shapoorji was the first Parsi to reside in the region in Penang in Malaysia, much before the convict Muncherjee in Singapore. His name is on the records of Lodge Napier No. 441 in 1832. There was also a Parsi burial ground, but no records are available…",https://www.worldscientific.com/doi/abs/10.1142/9789813140592_0015,[]
14: Pakistanis in Singapore,"In 1947, when India was carved up in order to make Pakistan, millions who moved across the new dividing line are now called Indians. In 1971, when East Pakistan seceded to become Bangladesh, millions of former Pakistanis became Bangladeshis. The land of what is now Pakistan has lived through two bloody and bitter ‘partitions’ and we should honour those who belonged to those lands of pre-Partition India and contributed to independent Singapore, regardless of what they are labelled as now…",https://www.worldscientific.com/doi/abs/10.1142/9789813140592_0014,[]
13: To Singapore with Love…,"Indian women in Singapore have left their footprints firmly in Singapore’s sands of time and history with their dedicated contribution to various forms of human activity and industry. Some of them are not with us today, but their contributions continue to benefit us. Others who are still with us continue to make significant contributions nationally and internationally in their respective fields of interest. We have political leaders, social activists, civil servants, social workers, community leaders, administrators, artists, doctors, lawyers, business entrepreneurs, journalists, athletes and many others who have proved that, despite all the odds being stacked against them, they can equal anyone else in every way. They have made a difference, enjoyed the support of their families and many have raised daughters and sons who have and still are contributing to Singapore’s economy and society…",https://www.worldscientific.com/doi/abs/10.1142/9789813140592_0013,[]
只差一步,,https://www.worldscientific.com/doi/abs/10.1142/9789813140592_0011,[]
只差一步,,https://www.worldscientific.com/doi/abs/10.1142/9789813140592_0010,[]
9: Indian Political Participation in Singapore,"Indian political participation in Singapore goes far back into the city’s colonial history. However, it was cast in sharp relief following Japan’s defeat in World War II. Although the Indian National Army (INA) had failed to liberate India with Japan’s help, the struggle for India’s independence unleashed a burst of insurgent energy among Indians in Singapore and Malaya. That radicalism proved to be resilient when it planted its roots in local soil. Singapore Indians turned their attention away from their role in India’s independence to the anti-colonial struggle against the British returning to their own region…",https://www.worldscientific.com/doi/abs/10.1142/9789813140592_0009,[]
8: Indian Writing in English,"The majority of the resident Indian community in Singapore is of South Indian origin, particularly of Tamil ancestry. Early settlers, many of whom were indentured labourers, brought with them to Singapore their traditions, languages and a strong sense of culture. In Singapore, Indian writers, using both English and in the vernacular, have developed the genres of poetry, drama and the short story to particular relevance, and these literary forms still remain more popular than the genre of the novel. Yet, the pool of Indian writing in English as compared to the body of writing in the vernacular is small. A portion of Tamil writing is translated into English, but few Tamil writers write directly in the English language, and translations are not considered in this short assessment…",https://www.worldscientific.com/doi/abs/10.1142/9789813140592_0008,[]
7: ‘Rising from the Ashes’: The Development of Hindi in Independent Singapore,"Hindi has always had a tentative position in Singapore’s multicultural setting. In the public sphere, initially Malay, and now English, serves as the lingua franca for inter-ethnic communication. Even in the Indian community in Singapore, Hindi speakers comprise a ‘minority within a minority’ — a corollary of large-scale immigration from southern India historically, which ensured that Tamil speakers constituted the largest component of the Indian population here. Consequently, for much of Singapore‘s history, interaction in Hindi tended to be confined to “the domains of the home, for interaction with relatives … [co-ethnic] friends, and for community related uses.” That said, over the last 25 years, Hindi has emerged as the fastest-growing Indian language in Singapore, and its visibility in the public sphere now extends well beyond just the Hindi-speaking community. This chapter historicises the changing position of the Hindi language in Singapore, with a focus on developments after independence in 1965. In so doing, the chapter examines the historical development of the language in Singapore to provide context; it explains how specifi c policies adopted by the state after 1965 resulted in the near attrition of the language in the city by the late 1980s; and goes on to analyse why the language has, metaphorically, ‘risen from the ashes’ to its current position of strength.",https://www.worldscientific.com/doi/abs/10.1142/9789813140592_0007,[]
6: Fifty Years of Singapore Tamil Literature,"At the time of Singapore’s separation from Malaysia in 1965, owing to the colonial past, a cultural gulf existed between English-educated Tamils and predominantly Tamil-using Tamils. Tamil literature was left to the latter to be fostered as part of their Tamil language efforts. Becoming and being a literati has been the ideal among them. This ideal was rooted in the late colonial period and fully developed in the post-colonial years in Tamil Nadu, Malaya and Singapore. Most writers were lowincome earners associated with working-class Tamils. Most of them were unschooled and worked as daily rated labourers, hair-dressers, road laying coolies, port workers, Tamil school teachers and some were even unemployed. Their asset was their high aspiration to be recognised as a writer. This passion drove them to self-educate themselves in the art of writing grammatically structured poetry, short stories and novels and become eloquent public speakers. Amongst the Tamil writers of that era, those who worked at the radio stations and newspapers or at the ",https://www.worldscientific.com/doi/abs/10.1142/9789813140592_0006,[]
5: Indian Contribution to Visual and Performing Arts in Singapore,The following sections is included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813140592_0005,[]
"3: Singapore’s Indian Heritage Centre: Curating and Negotiating Heritage, Diversity and Identity",The following sections is included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813140592_0003,[]
2: Indians in the Modelling of the Global Metropolis,The following sections is included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813140592_0002,[]
1: A Place in the Sun,"In 1992, the Indian Community hosted a farewell dinner for Singapore’s founding Prime Minister on his retirement as PM. The Organising Committee decided to present him with a book that captured his relationship with the Indian community during his days as head of government. The title of the book was ",https://www.worldscientific.com/doi/abs/10.1142/9789813140592_0001,[]
只差一步,,https://www.worldscientific.com/doi/abs/10.1142/9789813140592_fmatter,[]
Zero Hunger is Possible,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0042,[]
National Policy for Farmers Ten Years Later,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0041,[]
只差一步,,https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0040,[]
Grain Mountains and Hungry Millions ,"NR:While there is sufficient food production now, we find that inequalities have increased between the rural and urban. Many small and marginal farmers are forced to migrate to the towns to earn a living as rickshaw pullers or other manual workers. Santals and other tribal groups from Jharkhand work as agricultural labour in the sugar cane fields of western Uttar Pradesh, or in the construction of border roads, year after year, despite owning land at home. Extension services elude them; they are not seen as motivated because they are unable to pay the costs of transportation to travel for extension meetings and demonstrations.",https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0039,[]
For an Evergreen Revolution,"The term “Green Revolution”, coined by Dr. William Gaud of the US Department of Agriculture in 1968, has come to be associated not only with higher production through enhanced productivity but also with several negative ecological and social consequences. There is also frequent reference to the “fatigue of the green revolution”, due to stagnation in yield levels and to a larger quantity of nutrients required to produce the same yield as in the early 1970s…",https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0038,[]
Shaping Our Agricultural Future,The first 60 years of the 20,https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0037,[]
Fighting Hunger ,"The World Food Summit (WFS) convened by the Food and Agriculture Organisation (FAO) in Rome in 1996 resolved to bring down the number of hungry and malnourished from 816 million in 1990-1992 to 408 million by 2015. This involves reducing the number of undernourished people by 22 million every year. In 2002, a meeting of Heads of States and Governments and Ministers for Agriculture was convened by the FAO in Rome from June 10-13, to review the progress made since 1996 in achieving the targets set at the WFS. The survey at the “WFS—Five Years Later” meeting in Rome indicated that the actual achievement in hunger reduction was only 6 million per year. Over 200 million people or 28 percent of the entire population of Africa were found to be chronically hungry. And 24,000 children, women and men die every day due to hunger related causes…",https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0036,[]
Frozen Seeds and Food Security: ,"The loss of every gene and species limits our options for the future particularly in an era of climate change. Fortunately, Norway has created a Noah’s arc in the form of the Svalbard Global Seed Vault…",https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0034,[]
只差一步,,https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0033,[]
Towards Sustainable Agricultural Development,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0032,[]
WHAT IF GREEN REVOLUTION WAS ABSENT IN 1960s?,"From the historical data of the post independent India, with special reference to agriculture and food scenario, it was evident that early 1960s had bad years due to drought which adversely affected food production. Even for the then population of around 450 million, food availability was a serious problem and the fear of people going without food was bothering the minds of the Prime Minister, Agriculture Minster and officials. At that time, the country was depending on the US based PL 480 scheme to import food grains to meet the demand of public. That period was literally ‘ship to mouth’ existence, meaning whatever was shipped from USA was enough just to feed, with no stock to face problems of poverty staring at the country. If the problem had prevailed for long, starvation and hunger deaths would have been the worst possible scenario. That was the most challenging period. Some misconceptions need to be corrected.",https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0031,[]
Science and a Hunger-free India,"One of the first requirements for societal well being is elimination of hunger and poverty. I shall, therefore, deal with few issues connected with achieving the goal of a zero hunger country.",https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0030,[]
Achieving the Zero Bunger Target,The Zero Hunger Challenge outlined by the UN Secretary General has the following five components: ,https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0029,[]
2014 International Year of Family Farming: a boost to evergreen revolution,"The evergreen revolution aims at achieving productivity in perpetuity without accompanying ecological and social harm. The smallholder family farms with pro-nature, pro-poor and pro-women orientation provide a boost to the evergreen revolution. Revitalization of family farming traditions with emphasis on the empowerment of women and youth will enhance small farm productivity and profitability on the one hand, and nutrition-sensitive agriculture on the other. Family farms enhance the rural livelihoods. Corporate farming displaces three to four jobs for every single job created. Monocropping largely practiced by the corporate farms is not conducive to develop strategies to provide agricultural remedies to nutritional maladies in different agro-ecological regions.",https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0028,[]
Zero hunger,"The United Nations (UN) designated 2014 as the International Year of Family Farming, recognizing that an estimated 500 million family farms, involving over 2 billion people, play a key role in food production and consumption worldwide. It is thus an opportune time to encourage a shift in tackling global hunger—from a “food security” focus to an agenda that promotes “nutrition security” instead. The drive to reduce hunger in the world has largely relied on crops such as wheat and rice that provide calories. But an increase in calories alone is not good enough. Improved diets and good health require bolstering nutrition…",https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0027,[]
Food production & availability - Essential prerequisites for sustainable food security,"Food and nutrition security are intimately interconnected, since only a food based approach can help in overcoming malnutrition in an economically and socially sustainable manner. Food production provides the base for food security as it is a key determinant of food availability. This paper deals with different aspects of ensuring high productivity and production without associated ecological harm for ensuring adequate food availability. By mainstreaming ecological considerations in technology development and dissemination, we can enter an era of evergreen revolution and sustainable food and nutrition security. Public policy support is crucial for enabling this.",https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0025,[]
This I believe: agricultural science and genetics,I believe that the current concerns of biosafety and the impact of GMOs on biodiversity will soon give way to an appreciation of the potential benefits that the new genetics can confer on humankind. Agricultural science and genetics together have fed the world and will continue to feed the world…,https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0024,[]
Combating Hunger,"At the close of the recent London Olympics, the United Kingdom announced a program designed to rescue 25 million children worldwide from malnutrition by the time of the next Olympics in Brazil. In May 2012, the World Health Assembly agreed to a target of reducing the number of stunted children by 40% (a reduction of about 70 million children) by 2025. To meet these targets and nourish the 870 million hungry people in the world, the world’s leaders will need to prioritize an innovative science-based marriage of nutrition and agriculture…",https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0023,[]
Gene Banks for a Warming Planet,"The Bicentenary of Charles Darwin’s Life and Work reminds us that the great biodiversity on Earth underlies natural selection, selective breeding, and the biotechnologies required to provide humanity with food, fiber, fodder, and fuels. In particular, biodiversity affords the development of plant varieties with novel genetic combinations, which will be required to meet the challenges arising from adverse alterations in temperature, precipitation, sea level, and the frequency of drought and floods—all of which are anticipated from human-induced climate change. The loss of each gene and species therefore limits our options for the future…",https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0022,[]
Strategies and models for agricultural sustainability in developing Asian countries,"The green revolution of the 1960s and 1970s which resulted in dramatic yield increases in the developing Asian countries is now showing signs of fatigue in productivity gains. Intensive agriculture practiced without adherence to the scientific principles and ecological aspects has led to loss of soil health, and depletion of freshwater resources and agrobiodiversity. With progressive diversion of arable land for non-agricultural purposes, the challenge of feeding the growing population ",https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0021,[]
只差一步,,https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0020,[]
"Towards an Evergreen Revolution in Agriculture : Technology, Planning and Management",The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0019,[]
Towards an Evergreen Revolution,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0018,[]
Sustainable Agriculture and the Green Revolution,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0017,[]
The Green Revolution and Small Farm Agriculture,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0016,[]
FORTY YEARS OF FREEDOM: PROGRESS ON THE FOOD AND AGRICULTURAL FRONTS,"The 40th anniversary of our independence is a good occasion both to look back and forward. Looking back, there can be nothing but pride in the achievements of our farmers. Progress has been good in achieving self-sufficiency in statistical terms both with reference to major staples and industrial raw materials like cotton and sugarcane (Table 1). However, statistical food self-sufficiency does not imply the elimination of hunger, which now co-exists on a fairly large scale with food grain surpluses. This is why FAO has defined food security as “",https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0014,[]
GREEN REVOLUTION – A CONTINUING TASK,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0013,[]
Building A National Food Security System,"At the “Donyi-Polo” temple at Along in Arunachal Pradesh, there is a portrait of a woman who is bolieved to have been the first person to have cultivated rice. The early domestication of plants over 10,000 years ago started two significant developments. First, various forms of energy (collectively termed “cultural energy”) were introduced to enable green plants to give stable and higher yields. Secondly, from the millions of species of world flora and fauna, only a few plants and animals were chosen for domestication. There are now only about 30 plant species whose individual world production exceeds 10 million tonnes per year and 6 animal species whose production in the form of meat exceeds 1 million tonnes per year. Such dependence on a few species has increased the vulnerability of food production systems to weather aberrations and pest epidemics. Compounding this problem of dependence is the fact that at present less than 10 countries in the world have surplus food grains for the export market. In recent years steps have been initiated to develop global and national food security systems. I would like to discuss briefly some aspects of a national food security system further. Some of the major components of an effective national food security system are: (",https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0012,[]
只差一步,,https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0010,[]
只差一步,,https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0011,[]
OUTLOOK FOR HYBRID RICE IN INDIA,"Experience gained through commercial exploitation of hybrid vigour in maize, ",https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0009,[]
Extending Green Revolution to More Crops and Areas,"The recent developments in improving the yield potential of oilseeds, pulses and cotton have been briefly described in the paper. Many low-yield environments for cereals can prove to be high yield environments for oilseeds and pulses. Therefore, crop substitution initiated on considerations of both ecology and economics may provide considerable benefits to farmers in unirrigated areas.",https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0008,[]
只差一步,,https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0007,[]
The Evolution and Significance of JOUNTI SEED VILLAGE,"During the last few years we have been witnessing a rapid shift from a static to a scientific agriculture in our country. This shift gained greatly in momentum during 1967, since favourable weather conditions and high price levels provided conditions conducive to creating the motivation necessary for maximising farm production. The catalyst in this “New Frontiers’ Movement” in our agriculture is the high yielding variety. The dramatic increase in yield and income which the new varieties of rice and wheat and hybrids of jowar, bajra and maize bring about, when they are grown with adequate quantities of fertilizers and other inputs, has helped to raise the sights of the farming community and has led to the interest now evident in the seeds of new strains…",https://www.worldscientific.com/doi/abs/10.1142/9789813200074_0006,[]
